ID1,text,medialink,Sentiment
12230,"Thick Skin. Swimming on a cold spring day. 
#ThisIsSouthAfrica #LoveCapeTown #shotwithiphone #iPhone",#https://instagram.com/p/75mUDfn5JR/#,Neutral
12231,Boulders beach #southafrica,#https://instagram.com/p/75mG7AFVU_/#,Neutral
12261,"Tin Tin visits Cape Town, can you see him hiding? #explore #travel #ig_masterpiece #ishootwithorms #agameoftones #capetown #cityofcapetown #CapetownMag #ig_capetown #tintin #wanderlust #earthpix #southafricaza @mycapetown #fujifilm_sa #southafrica",#https://instagram.com/p/75_jLagzi2/#,Neutral
12271,Some Minds,#https://instagram.com/p/75iquMN_tc/#,Neutral
12327,#seals #sealisland #houtbay #capetown #southafrica,#https://instagram.com/p/73c3_8GgCa/#,Neutral
12370,Cape Town.,#https://instagram.com/p/76XakPgtgc/#,Neutral
12410,"Where land,sea and sky meet",#https://instagram.com/p/8D2TCRqU-i/#,Neutral
12415,Yellow breasted sunbird on mimetes,#https://instagram.com/p/8D0hh5qU6g/#,Neutral
12416,Cape Point drive,#https://instagram.com/p/8DhQtwIBrq/#,Neutral
12421,"These photos really don't do this place justice, but I can't help sharing them anyway. #capepeninsula #capeofgoodhope #southafrica #capepoint #ocean #southernafrica #tablemountainnationalpark",#https://instagram.com/p/8CVNP_RupN/#,Neutral
12423,Made it!,#https://instagram.com/p/8AqLRUr2KB/#,Neutral
12432,Wallpaper at Monocle & Mermaid,#https://instagram.com/p/8K83KAoDAe/#,Neutral
12441,We're home from South Africa so I finally got to download my GoPro videos and play around with them. This is a raw clip of cage diving with great white sharks in False Bay three weeks ago. We saw three sharks up to 4m. #greatwhite #shark #sharkexplorers,#https://instagram.com/p/8JkgXCwntx/#,Neutral
12447,Breakfast missions to simonstown,#https://instagram.com/p/8JF589mpP5/#,Neutral
12460,The set up ... #livemusic #capetown #danpatlansky #davefurgeson,#https://instagram.com/p/8GwD8igTXB/#,Neutral
12464,Jean to Jeani,#https://instagram.com/p/8GZkZICt6p/#,Neutral
12482,"""quote""",#https://instagram.com/p/8ETwwqk3vC/#,Neutral
12483,"Scarborough Beach, Cape Town. #nature #capetown #gapyear #travel #beach",#https://instagram.com/p/8EO_9QOsfZ/#,Neutral
12510,Beach day everyday #scarborough #capetown #southafrica #roadtrip #travel #backpacking,#https://instagram.com/p/7-vHfog9rR/#,Neutral
12584,In light of the blood moon we managed to miss last night due to bad alarm planning skills... #sunset #summer #beautiful #photography #photooftheday #picoftheday #instapic #sun #mothernature #silhouette #ocean #beach #wind #red #sea #home #cap,#https://instagram.com/p/8K-2xQpYux/#,Neutral
12598,Adopt Silas! #opttoadopt from #tearsanimalrescue | 0741718367 | cattery@tears.org.za | www.tears.org.za | #moggiebreedpurecat,#https://instagram.com/p/8JrXE-jMPX/#,Neutral
12606,Adopt Gizmo! #opttoadopt from #tearsanimalrescue | 0741718367 | cattery@tears.org.za | www.tears.org.za | #moggiebreedpurecat,#https://instagram.com/p/8Jo9CEjMLK/#,Neutral
12609,Adopt Sylvester! #opttoadopt from #tearsanimalrescue #moggiebreedpurecat,#https://instagram.com/p/8JnKS-DMHZ/#,Neutral
12630,...and then it started raining #numberonefan of @benwhitaker_sa,#https://instagram.com/p/8JNQ-ZFDev/#,Neutral
12653,The baes...,#https://instagram.com/p/8Iohc7r70n/#,Neutral
12659,Bed of Flowers,#https://instagram.com/p/8MOjCkzd4R/#,Neutral
12661,watching the sunset at Chapman's Peak Drive,#https://instagram.com/p/8MFsx6mkPw/#,Neutral
12668,Lifeisworthliving?,#https://instagram.com/p/8LlX7NNvBj/#,Neutral
12739,Mia hung the washing over the weekend - note the upside down pegs ?? #toddlerfun #biggirl #mommyshelper #toddlerhelper #mommydaughtertime,#https://instagram.com/p/8Lrx34zQ0K/#,Neutral
12743,"Make commitments with your heart, not your mind",#https://instagram.com/p/8LU1GGSiy0/#,Neutral
12750,stairwell,#https://instagram.com/p/8KWmBdP-_w/#,Neutral
12756,Seared tuna salad. The dressing is not #glutenfree! Ask for evoo & balsamic - #capeofgoodhope #capetown #africa #honeymoon #lunch #glutenfreegrub,#https://instagram.com/p/8Lfaz6OzFJ/#,Neutral
12781,#Amsterdam 9 635KM,#https://instagram.com/p/8ESHKaENoP/#,Neutral
12787,Views from the Southern most point in Africa.,#https://instagram.com/p/8Di8aam_WR/#,Neutral
12798,#Cycling along the #atlantic #ocean to the #cape of good hope at the tip of #africa #southafrica #adventure #travel #d31adventures #destination31,#https://instagram.com/p/8Be4h8MX7X/#,Neutral
12817,Snap of my day #capepoint #southafrica,#https://instagram.com/p/78hbejMSwO/#,Neutral
12834,# kalkbay #thisam #nofilterneeded #wheresthebirdie,#https://instagram.com/p/8KZOOlPs42/#,Neutral
12841,#capetown #southafrica,#https://instagram.com/p/8JjcnHI02f/#,Neutral
12846,I miss yoooouuuuu,#https://instagram.com/p/8JEMy4N1Nt/#,Neutral
12850,Mei / May,#https://instagram.com/p/8MGzEjo71S/#,Neutral
12860,So how was your Monday?,#https://instagram.com/p/8LyTy6HAh7/#,Neutral
12887,Still playing around ...,#https://instagram.com/p/8KXuRpEHno/#,Neutral
12901,"bay ventures and creepy photobombers 
#therepublic #houtbay #home #whenfriendscometohang #sortasunnysunday #members",#https://instagram.com/p/8JSL3eAIAq/#,Neutral
12916,I don't know,#https://instagram.com/p/8JA3XhxLK_/#,Neutral
12941,"Lowest Prices You Can Trust , ALWAYS!  
Hurry whilst stock lasts!

Mind you this costs R 26.90 at Pick n' Pay \85",#https://instagram.com/p/8LukrxOhq1/#,Neutral
12944,#woodstock #woodstockexchange #capetown #architecture #grey,#https://instagram.com/p/8LpJD0uC9-/#,Neutral
12967,Let the image speak,#https://instagram.com/p/8MFbr-kOWC/#,Neutral
12970,#capepoint #scenery #hike #view #ocean #sky #uphigh,#https://instagram.com/p/8eFrFEFNaA/#,Neutral
12986,"My first Instagram post! I took this today while we were monitoring for whales and dolphins False Bay in Cape Town, South Africa. Humpback whales have a different patten on the undersides of their tails that is equivalent to our fingerprint. #natgeotrave",#https://instagram.com/p/8WG0gUxVdc/#,Neutral
12993,Lighthouse at Cape Point #lighthouse #capepoint #lovecapetown #capetown #holiday #southafrica #southafricaza #ct_igerbook,#https://instagram.com/p/8VfRFzpXgn/#,Neutral
13001,#seals #boattrip #southafrica #capepoint #adventure #nature,#https://instagram.com/p/8TMmMTiN96/#,Neutral
13008,#ostrich with a #seaview #bigbird,#https://instagram.com/p/8OLQHxPCLU/#,Neutral
13010,#africa #sudafrica #southafrica #capetown #simonstown #bouldersbeach #beach #penguins #pinguini #thebrave #coraggioso,#https://instagram.com/p/8eFS3WmzMp/#,Neutral
13011,#africa #southafrica #sudafrica #capetown #simonstown #bouldersbeach #beach #penguins #pinguini,#https://instagram.com/p/8eEGoumzKe/#,Neutral
13012,#africa #southafrica #sudafrica #simonstown #bouldersbeach #beach  #penguins #pinguini,#https://instagram.com/p/8eD1qrmzJ-/#,Neutral
13013,#africa #southafrica #sudafrica #simonstown #bouldersbeach #penguins #pinguini #africanpenguin,#https://instagram.com/p/8eDZJdmzI_/#,Neutral
13014,#africa #southafrica #sudafrica #simonstown #bouldersbeach #penguin #pinguino #africanpenguin,#https://instagram.com/p/8eCDe9mzGx/#,Neutral
13022,"Carrot, chocolate and orange #cake",#https://instagram.com/p/8dMOiAIxKm/#,Neutral
13025,Penguins at Boulders Beach #capetown #penguins,#https://instagram.com/p/8dHoq7pLM_/#,Neutral
13043,Misty Birthday walks in the #fynbos. #scarborough,#https://instagram.com/p/8aIwMXCH-k/#,Neutral
13062,"Portraits in abandoned places 
#makeportraits #fujifilm_sa",#https://instagram.com/p/8Us9zNPMNb/#,Neutral
13071,Casually saw some penguins at the beach today #OnlyInAfrica,#https://instagram.com/p/8eLw4MmnYV/#,Neutral
13104,Hey #capetown! #penguinsfordays @alexandrageorgescu,#https://instagram.com/p/8asdwbRanH/#,Neutral
13109,"Don't lose who you are, in the blur of the stars... It's okay not to be okay!",#https://instagram.com/p/8eJEVzSqVW/#,Neutral
13111,Seliif you want to receive love you must give #southafrica #you2africa #volunteer #love #capetown,#https://instagram.com/p/8d638qrO90/#,Neutral
13113,"Happy 2nd birthday Daisy! You are a royal pain in the butt at times but we love you, escape artist, lead biter and stinky pumper and all! #bassethound #bassethoundsofinstagram",#https://instagram.com/p/8dpy4uOuLs/#,Neutral
13128,Adopt Simone! #opttoadopt from #tearsanimalrescue,#https://instagram.com/p/8b0k6zDMND/#,Neutral
13131,Adopt Heila! #opttoadopt from #tearsanimalrescue,#https://instagram.com/p/8bxNRnDMEv/#,Neutral
13155,Slangkop Lighthouse,#https://instagram.com/p/8anQ0tgek3/#,Neutral
13157,#southafrica #capetown #slangkoplighthouse #lighthouse,#https://instagram.com/p/8ahQQuJXha/#,Neutral
13158,New Apostolic Church Thanksgiving 2015,#https://instagram.com/p/8agzv_SsPK/#,Neutral
13167,Bluebottle #beach,#https://instagram.com/p/8aNZe8h2YV/#,Neutral
13178,#capetown crayfish factory,#https://instagram.com/p/8YeHVnu0y4/#,Neutral
13186,STOKED for this,#https://instagram.com/p/8X-TK-tWUM/#,Neutral
13192,Reunited,#https://instagram.com/p/8eDOfiMWOc/#,Neutral
13193,#travelphotography #travel #trip #traveling #travelgram #wanderlust #wanderluster #traveladdict #travelandlife #adventure #explore,#https://instagram.com/p/8eDBioCF1c/#,Neutral
13196,"She may have found her thing.. 
#girlswithacamera",#https://instagram.com/p/8eAXhkzUb-/#,Neutral
13198,Glaucus atlanticus - 12 Jan 2013 #BlueSeaSlug #BlueDragon #blueglaucus #blueglaucusatlanticus,#https://instagram.com/p/8d6sahzbNG/#,Neutral
13222,#jellyfish,#https://instagram.com/p/8dZSbDoF1x/#,Neutral
13229,Chapman's Peak Drive. Wester Capw. South Africa,#https://instagram.com/p/8dFx9XAFuN/#,Neutral
13241,Nata,#https://instagram.com/p/8cnKfUlftZ/#,Neutral
13244,African sunsets,#https://instagram.com/p/8cfXHimc9m/#,Neutral
13248,Misty Evening on Chapman's Peak with this one. #latergram,#https://instagram.com/p/8cZOicCznT/#,Neutral
13282,#CapePoint #Cliffs #Ocean #SouthAfrica #Travel #Views #instagood #Nature #AtlanticOcean #LoveCapeTown #TLPicks,#https://instagram.com/p/8eI9PsoPhv/#,Neutral
13285,#capeofgoodhope #CapeTown #AtlanticOcean,#https://instagram.com/p/8eBMHUj6tN/#,Neutral
13286,Some humans walked into my picture,#https://instagram.com/p/8eA3YoCFxa/#,Neutral
13287,#africa #southafrica #sudafrica #capetown #capeofgoodhope #capodibuonasperanza #lighthouse #faro #cliff #scogliera #ocean #oceano #diazbeach,#https://instagram.com/p/8d_EhOGzAH/#,Neutral
13288,#proteas at #capepoint,#https://instagram.com/p/8d30UoRZBJ/#,Neutral
13310,#baboons #capepoint #views,#https://instagram.com/p/8aIhF-FXAJ/#,Neutral
13316,"Cape of gode hope, #worldclass",#https://instagram.com/p/8Yf07bCjn6Ljr3HfHytneTXXysKmz5H0TUef80/#,Neutral
13318,"This is why I sing a song to the sea 

#nofilter #indicocean #farsouth",#https://instagram.com/p/8YU-q4JiI2/#,Neutral
13354,"""i can't feel my face""
#adventure #travel #lighthouse #instagram #instamalaysia #instashot #lostboy #wow_men #ikutcarakita #my_genggua",#https://instagram.com/p/8Q2Huqr3gn/#,Neutral
13359,Fish and chippies.,#https://instagram.com/p/8eDQ25Ltyu/#,Neutral
13360,"Shark flag out, shark warning in the area... at least the beach was empty. Simon's Town 

#sharkflag #sharkwarning #flag #GlencairnBeach #simonstown #WesternCape #ishootwithorms #meetsouthafrica #lovesouthafrica #SouthAfrica #Western Cape #is",#https://instagram.com/p/8eB3CKrAXL/#,Neutral
13389,#canon700d #matricball #mitchellsplain #cjayphotography #dynamicphotographer #ilovecapetown #Nicollette.dori,#https://instagram.com/p/8eN6q0t8Iw/#,Neutral
13390,#canon700d #matricball #mitchellsplain #cjayphotography #dynamicphotographer #ilovecapetown #Nicollette.dori,#https://instagram.com/p/8eNxtRN8Ig/#,Neutral
13396,The latest addition to the Biggs crew #australiancattledog #redheeler #puppy #capetown,#https://instagram.com/p/8d8J8bn3Y9/#,Neutral
13405,Dramatic mountains tonight on Chapmans Peak,#https://instagram.com/p/8dz65RNz9W/#,Neutral
13410,Cave missions! #chapmans #peak #cave @_ultramel,#https://instagram.com/p/8do3_cBr5Z/#,Neutral
13425,Chilling @ #SandyBay #capetown #Westerncape #southafrica,#https://instagram.com/p/8dYpOML-J3/#,Neutral
13452,A shot from a film I did for Pierre Cardin. #fashion #southafrica #capetown #fashionfilm #pierrecardin #yacht #sailing #landscape #summer #ocean #sea #mountain #16x9club @kickassmediasa,#https://instagram.com/p/8dCkBDQBmN/#,Neutral
13484,"atrium symmetry 

#vsco #vscocam #architecture #engineering #blackandwhite",#https://instagram.com/p/8eNR2aBXST/#,Neutral
13486,"Even though I'm still a bit rusty, I've really been enjoying messing around with portraits. This is from the world wide insta meet. Say hi to @scherithaaa feetime 
#TodayIMet #wwim12 #IgersUCT #GreySkies #Canon600D #BlackAndWhite #Shadows #IgersCapeTown",#https://instagram.com/p/8eGo2RMuC2/#,Neutral
13487,"saturday chill 

#southafrica #capetown #woodstock",#https://instagram.com/p/8eGWS7LhlI/#,Neutral
13490,#kirstenbosch #capetown #southafrica,#https://instagram.com/p/8eFOgexyjD/#,Neutral
13491,@fistvoices is in CAPE TOWN. #Kat and I are showing him around.,#https://instagram.com/p/8eFKu3wBzl/#,Neutral
13492,King Protea,#https://instagram.com/p/8eDloZLtzR/#,Neutral
13496,"Hey abs and booty,  I see you there Don't be shy,  please start showing yourself soon #ShortStack #beginner #summerbodunderconstruction #virginactivesa",#https://instagram.com/p/8eA1thotMQ/#,Neutral
13498,#nomnom #macncheese with a twist,#https://instagram.com/p/8d4ZexEz-H/#,Neutral
13500,"#canon700d #photoshoot #capetown #ilovecapetown #westridge #dynamicphotographer #capturingyourmoments 
Dynamic Photographer with Matthew Luke Plaatjies",#https://instagram.com/p/8eadsGt8M9/#,Neutral
13501,Pic taken from Signal Hill of Cape Town,#https://instagram.com/p/8eW16pSRyO/#,Neutral
13508,#sunset #cafecaprice #campsbay #capetown,#https://instagram.com/p/8eNkRfHQ47/#,Neutral
13510,Pure. #makeuptime #photoshoot #blackandwhitephoto #faded @purelyfunk #vintagecircus #vintageshoot,#https://instagram.com/p/8eMsITNNJA/#,Neutral
13512,#travel #southafrica #Africa #roadtrip #trees #river #water #green #botanical #garden #botanicalgardens #botanicalgarden #kirstenbosch #nature #capetown #photography,#https://instagram.com/p/8eMeGaGstA/#,Neutral
13513,Mwaaaaa yallllll,#https://instagram.com/p/8eMTpjjOA2/#,Neutral
13515,#whiskyworld #whiskey #islay love the sinner not the saint #liquidgold #lifetoshort #baghdadcafe,#https://instagram.com/p/8eLsjMhJHr/#,Neutral
13516,Searching for penguins at Boulders beach South Africa #southafrica #africa #bouldersbeach #penguins,#https://instagram.com/p/8eJc0QC1gD/#,Neutral
13517,Editing this evenings dusk shoot #campsbay #capetown #southafrica #viewfinderphotography #interior #lightroom,#https://instagram.com/p/8eJP8oAW95/#,Neutral
13520,"Hey Insta fam.Uptown boutique is looking to expand the business. Therefor we are looking for a tattoo artist to join our team. If you are interested in the job, please inbox us some pictures of your work and your contact details. Uptown fam. Please feel",#https://instagram.com/p/8eI_SIpaUx/#,Neutral
13522,#sunset on #tablemountain #topoftheworld #bwg #cheofftravels #travel #southafrica #capetown #igtravel #travelgram #traveltheworld,#https://instagram.com/p/8eHvA9Fs0P/#,Neutral
13523,"Is it a rat, is it a car?",#https://instagram.com/p/8eHo1vKCdP/#,Neutral
13526,Namaste,#https://instagram.com/p/8wZQJlCy_1/#,Neutral
13527,"In the cookies of life, sisters are the chocolate chip",#https://instagram.com/p/8vV0eCnCmJZyB4S_vNoOLAOPoBQwJRJ1ulTi00/#,Neutral
13528,There is something mysterious and exhilarating about being amongst all these #shipwrecks #beach #iphoneography #naturebeatsman #instacpt,#https://instagram.com/p/8tgA4IywLu/#,Neutral
13530,I'm tempted...,#https://instagram.com/p/8tDNOIMY-7/#,Neutral
13532,Lunch is served #familytime #lunch #twooceans #capepoint @capepointsa,#https://instagram.com/p/8sxuqoCnSF/#,Neutral
13540,The cape of good home. Most south Western point of Africa,#https://instagram.com/p/8nNPtcyqGz/#,Neutral
13543,#LLVTravelSA2015 #capepoint #africa Where the Indian Ocean meets the Atlantic Ocean..,#https://instagram.com/p/8k7JvHvQPr/#,Neutral
13545,#moonchasers,#https://instagram.com/p/8jR26fIDaw/#,Neutral
13549,#tunafishing,#https://instagram.com/p/8icMlIFJtD/#,Neutral
13550,#smitwinkelbay #capetown,#https://instagram.com/p/8g1N6HwiRW/#,Neutral
13552,"Nostalgia is taking over me, so here's another South Africa throwback  #CapePoint #CapeTown #SouthAfrica #throwback #lastyear #explore #nature #wanderlust #thingsilove #vscocam #vsconature #vscotravel #loveit #picoftheday",#https://instagram.com/p/8flrIsjUmy/#,Neutral
13553,Elephantin' around with these two. #itsnotreal #photoshoot #capetown,#https://instagram.com/p/8wCBuulTA2/#,Neutral
13554,Sitting right on the line where the Indian and Atlantic Oceans meet #2oceans1photo,#https://instagram.com/p/8v7VHxCOre/#,Neutral
13560,"Whales near #SimonsTown
#capetown",#https://instagram.com/p/8umu3osAoJ/#,Neutral
13561,"#Yesterday 
#MyRibIsMyCrush",#https://instagram.com/p/8ukfrAk4IM/#,Neutral
13562,Hiked the tip of Africa today #GoPro,#https://instagram.com/p/8tb0bIGnaA/#,Neutral
13566,#Hiking the #Swartkop trail above #Simonstown with @jako.schonken,#https://instagram.com/p/8tTKr-EJqb/#,Neutral
13569,dog to people ratio here is 3:1. case you were wondering.,#https://instagram.com/p/8s8W4GB3Ph/#,Neutral
13570,home has a cafe called 'the mickey mouse traphouse',#https://instagram.com/p/8s2eSeB3P0/#,Neutral
